(7, 3),303.042646921
(200, 2),303.541992428
(303, 2),282.837108189
(201, 3),301.025010132
(43, 3),287.53076199
(130, 1),318.987356586
(154, 2),284.465344727
(252, 2),308.878829646
(292, 3),303.636700489
(253, 3),296.29297359
(95, 3),320.229135055
(182, 1),204.21099591
(206, 2),310.015220802
(293, 2),352.108644354
(218, 1),310.276233348
(242, 2),308.109772093
(84, 2),273.561147693
(195, 1),313.100802258
(282, 3),319.098672401
(14, 1),305.423709291
(38, 2),218.996070318
(120, 2),327.944368938
(223, 2),310.244133893
(247, 1),296.293312509
(50, 1),305.899441143
(256, 1),300.381996839
(3, 2),25.0244889746
(212, 3),296.684456775
(102, 1),229.486582003
(213, 2),292.303557084
(55, 2),272.263266996
(79, 1),190.932316818
(248, 3),292.40655421
(249, 2),303.375693214
(91, 2),328.765361868
(115, 1),308.01014005
(202, 3),302.42794217
(289, 1),269.715458987
(44, 3),288.635818434
(45, 2),313.119425228
(254, 3),333.716470952
(80, 3),242.641738552
(81, 2),332.086237431
(156, 1),268.048998285
(196, 1),301.267353253
(283, 3),284.823468386
(237, 1),297.924620435
(232, 1),289.931884361
(209, 1),305.351234101
(273, 3),300.921136357
(5, 1),-1
(64, 1),232.955292356
(167, 3),262.72093402
(278, 2),307.072298878
(41, 1),191.347658753
(116, 1),234.527672336
(203, 3),301.17630236
(290, 1),298.928518618
(156, 2),328.577598089
(267, 1),325.479062384
(255, 3),324.332464058
(192, 2),303.293835062
(295, 2),300.686675038
(193, 3),308.830482579
(244, 2),345.119928079
(284, 3),298.518855496
(245, 3),294.928567079
(198, 2),307.844465653
(285, 2),302.195175993
(210, 1),343.824535665
(234, 2),306.874983592
(76, 2),244.952116802
(187, 1),328.535973202
(274, 3),321.778563765
(77, 3),323.858915712
(6, 1),301.528827509
(215, 2),321.008045817
(239, 1),332.329350964
(42, 1),183.125300641
(66, 2),232.337672473
(251, 2),305.157884958
(19, 1),317.169014147
(204, 3),326.358531117
(94, 1),178.408781891
(118, 2),230.585912633
(268, 1),294.614300992
(47, 2),251.076010856
(71, 1),234.065005903
(240, 3),326.364838124
(304, 1),243.2518006
(83, 2),324.996611996
(107, 1),235.103007606
(194, 3),296.078107612
(281, 1),307.802025641
(36, 3),318.442342106
(69, 1),123.200485158
(37, 2),306.858770487
(246, 3),302.503064116
(72, 3),320.713209634
(284, 2),315.220670294
(229, 2),333.866279194
(188, 1),320.064517912
(275, 3),312.913266325
(78, 3),328.328875117
(224, 1),331.594944349
(201, 1),308.657195438
(265, 3),289.111106806
(20, 1),98.6795804157
(253, 1),310.979255265
(56, 1),247.758318327
(270, 2),296.980099552
(105, 1),221.963394131
(108, 1),330.296098591
(195, 3),333.495769493
(282, 1),299.326818468
(306, 2),306.309133997
(259, 1),290.026150139
(247, 3),316.52368358
(184, 2),301.172880366
(287, 2),302.49393881
(185, 3),314.535945422
(236, 2),301.630666448
(276, 3),311.967115371
(237, 3),304.116850634
(79, 3),273.103357654
(190, 2),315.927240812
(277, 2),300.634605547
(16, 2),155.930244124
(143, 1),253.234249201
(17, 3),189.199176993
(115, 3),287.338168335
(202, 1),297.898345051
(226, 2),309.77263496
(68, 2),315.593326641
(155, 2),281.670866238
(266, 3),295.71441587
(69, 3),275.517950022
(254, 1),304.276872796
(22, 2),192.064583935
(104, 2),248.720474121
(207, 2),303.788810018
(231, 1),304.630657851
(144, 3),300.363289294
(105, 3),182.739585828
(58, 2),261.536158058
(243, 2),319.14558078
(11, 1),51.3264889567
(196, 3),330.819602215
(260, 1),304.130296033
(39, 2),312.889672421
(63, 1),227.593922544
(232, 3),315.06805725
(268, 2),341.453318116
(233, 2),304.264909394
(276, 1),300.167081784
(186, 3),296.155370307
(273, 1),341.646512368
(238, 3),295.602484393
(64, 3),312.536849198
(65, 2),260.21821823
(18, 3),314.131546256
(116, 3),280.951443093
(117, 2),259.158764652
(267, 3),303.621274526
(70, 3),309.82404049
(216, 1),302.922207851
(106, 3),245.538783942
(193, 1),302.438634978
(257, 3),297.507570944
(12, 1),323.067207876
(263, 3),318.152704974
(245, 1),324.354124879
(241, 1),299.629668005
(48, 1),189.754076853
(262, 2),312.617177402
(187, 3),310.203055156
(274, 1),300.8822561
(298, 2),313.523946798
(77, 1),245.379068748
(141, 3),262.511569337
(239, 3),312.232813191
(279, 2),292.032802248
(303, 1),219.892503541
(19, 3),241.603564744
(130, 2),270.976092945
(228, 2),307.878286819
(268, 3),295.448752941
(229, 3),298.186841138
(71, 3),338.652549432
(182, 2),307.749110339
(269, 2),304.771785194
(8, 2),54.7788423545
(304, 3),264.103401172
(9, 3),105.913100695
(107, 3),259.550771167
(194, 1),324.19944202
(218, 2),300.407304956
(305, 2),302.373379074
(60, 2),278.517024316
(258, 3),299.624973595
(246, 1),313.117041103
(14, 2),238.434886857
(96, 2),250.061269934
(199, 2),301.304447475
(223, 1),323.848700376
(50, 2),309.70898389
(197, 2),310.921696103
(235, 2),318.97474021
(3, 1),311.867225495
(188, 3),297.975814239
(300, 1),295.709671958
(78, 1),210.223244491
(102, 2),249.180013794
(189, 2),312.353224435
(55, 1),223.269033156
(142, 3),249.613952875
(224, 3),309.01616346
(288, 1),292.70846276
(67, 2),234.615617281
(91, 1),172.756585541
(265, 1),325.515993011
(20, 3),321.195492371
(21, 2),185.322929334
(119, 2),329.639212466
(230, 3),305.428504419
(56, 3),274.906264595
(57, 2),318.6682677
(10, 3),-1
(108, 3),291.54983712
(144, 1),245.776929844
(259, 3),293.242715346
(225, 1),325.31691953
(208, 1),310.179258387
(185, 1),306.003816419
(4, 1),35.2064415354
(300, 2),300.399081001
(301, 3),301.569808017
(40, 1),258.025444012
(143, 3),227.012423326
(17, 1),324.464895373
(92, 1),255.597991192
(266, 1),320.306259083
(290, 2),318.646190105
(132, 2),316.436903671
(231, 3),305.732900234
(168, 2),276.087571117
(271, 2),290.607846048
(295, 1),279.498185502
(11, 3),232.149383517
(220, 2),306.325648706
(307, 2),274.092366711
(260, 3),309.824238797
(221, 3),312.361707977
(63, 3),313.779641172
(261, 2),307.078296409
(1, 3),65.2769955906
(186, 1),334.841878505
(210, 2),297.003490153
(297, 2),303.864087985
(52, 2),291.569634657
(53, 3),248.934417076
(238, 1),296.86694571
(6, 2),94.4863693322
(191, 2),306.324283354
(215, 1),297.807106948
(302, 3),279.391227366
(128, 3),209.779364902
(89, 3),318.904894655
(18, 1),80.7057855598
(42, 2),316.915341945
(129, 2),329.679787703
(227, 2),312.844964368
(251, 1),300.426238639
(180, 3),296.101317388
(70, 1),238.935560183
(94, 2),344.523728009
(23, 2),148.000947092
(47, 1),304.84048372
(216, 3),329.813335285
(106, 1),236.314203945
(280, 1),297.438008591
(59, 2),311.934163946
(83, 1),183.196373427
(257, 1),319.570438644
(12, 3),242.334702691
(128, 1),324.388495009
(13, 2),182.459713349
(222, 3),319.993303757
(48, 3),263.649278911
(272, 2),302.237890988
(217, 2),302.823042931
(54, 3),253.293555956
(141, 1),222.735473882
(200, 1),291.111235962
(303, 3),298.372537577
(90, 3),327.763144885
(252, 1),313.086866231
(229, 1),304.924084186
(293, 3),292.051864786
(9, 1),-1
(180, 1),300.951332905
(84, 1),340.748388839
(258, 1),303.430873296
(282, 2),306.923074533
(120, 1),225.904514546
(223, 3),299.023988096
(263, 2),309.682233674
(287, 1),303.153743139
(3, 3),85.2339508201
(212, 2),311.296428901
(299, 2),302.957463479
(213, 3),304.873830195
(55, 3),334.699623161
(142, 1),173.435437702
(248, 2),304.96682644
(288, 3),290.064577852
(249, 3),297.524948675
(91, 3),263.77485924
(202, 2),331.136374697
(289, 2),251.84517243
(44, 2),311.479042259
(131, 2),336.735859988
(155, 1),205.013130502
(45, 3),216.334532531
(230, 1),320.881617496
(254, 2),309.303210102
(80, 2),320.088049187
(183, 2),293.63373356
(207, 1),326.724507568
(294, 3),295.500873573
(81, 3),283.754811304
(10, 1),-1
(219, 2),307.708648078
(243, 1),302.182387691
(15, 2),175.987590357
(39, 1),238.789718387
(208, 3),310.296545614
(256, 2),321.811043992
(209, 2),308.606791227
(201, 2),326.40111153
(51, 2),211.908522719
(4, 3),27.710096952
(5, 2),309.155312247
(103, 2),268.605560716
(214, 3),313.244287153
