(7, 3),-0.959509135236
(200, 2),-1026.03791252
(303, 2),-154.541787995
(201, 3),7.30536354727
(43, 3),-0.45843859887
(130, 1),1423.99544084
(154, 2),-3291.88039852
(252, 2),-447.809118036
(292, 3),141.312639035
(253, 3),325.850643482
(95, 3),15.4294826696
(182, 1),-0.875501751384
(206, 2),-3062.01603569
(293, 2),-63.6717710739
(218, 1),-0.830618100301
(242, 2),-2399.75399668
(84, 2),-1417.04061762
(195, 1),-0.641709899211
(282, 3),24.053747681
(14, 1),171.998502704
(38, 2),-2014.98572565
(120, 2),-148.104129702
(223, 2),-19.5388205927
(247, 1),-0.689730848491
(50, 1),-0.996902614869
(193, 2),-1811.80621695
(3, 2),-2314.00943029
(212, 3),-147.003774805
(102, 1),-0.987123355339
(276, 1),-0.690680880467
(55, 2),-655.244996572
(79, 1),-0.904544156935
(248, 3),280.995604359
(249, 2),-3672.52394151
(91, 2),-10560.6242983
(115, 1),-0.991919192396
(202, 3),9.53950348276
(289, 1),37.7118626546
(44, 3),-1095.24226923
(45, 2),-15.4101954193
(254, 3),3.38625149167
(80, 3),-0.252153234605
(144, 1),-0.979634147493
(156, 1),-0.987045934273
(196, 1),-0.691192986175
(283, 3),132.441804736
(237, 1),1336.02504093
(232, 1),-0.427098558092
(209, 1),-0.946586744598
(273, 3),1.87559029215
(5, 1),200.000172942
(64, 1),-0.999071732386
(167, 3),10.2845044479
(278, 2),-2356.51938528
(41, 1),-0.996782996326
(116, 1),144.014762942
(203, 3),28.4831638468
(290, 1),18.8107101189
(93, 1),-0.982650001407
(267, 1),-546.649259881
(255, 3),2.21721488809
(192, 2),-25.4089997532
(295, 2),-662.902256825
(193, 3),11.6891034462
(244, 2),-2061.10866538
(284, 3),89.9333986528
(245, 3),4.02636758877
(198, 2),-2416.60540028
(285, 2),-178.847934489
(210, 1),-0.882661278024
(234, 2),-1458.56976535
(76, 2),-1563.08517544
(187, 1),-0.907588116025
(274, 3),4.1556594113
(77, 3),8.62859150554
(6, 1),-0.9992710365
(215, 2),-1877.78788373
(239, 1),-384.873977809
(42, 1),-0.736892054148
(66, 2),-204.193115754
(251, 2),-20.6524375815
