(7, 3),408.266332745
(200, 2),1283.95678808
(303, 2),477.516963461
(201, 3),1624.71598742
(43, 3),2403.07428455
(130, 1),1678.95097478
(154, 2),1254.48043492
(252, 2),1232.1841736
(292, 3),1218.20854263
(253, 3),1843.05904815
(95, 3),1845.82799922
(182, 1),2220.61871057
(206, 2),1119.52786203
(293, 2),790.977316364
(218, 1),1781.13889508
(242, 2),1219.92202803
(84, 2),1198.48632509
(195, 1),1840.19098177
(282, 3),1507.60175013
(14, 1),2473.4157727
(38, 2),1216.3997355
(120, 2),1627.36821805
(223, 2),933.548508935
(247, 1),1604.96013862
(50, 1),2238.61202461
(193, 2),1334.78692491
(3, 2),-442.575030506
(212, 3),1765.86944076
(102, 1),1784.48793256
(213, 2),1230.32799587
(55, 2),1246.98183915
(79, 1),1673.13998434
(248, 3),1724.37369001
(249, 2),1095.51484238
(91, 2),1017.94241189
(115, 1),1815.2158929
(202, 3),1560.52603588
(289, 1),1505.53945936
(44, 3),2261.666121
(45, 2),1320.44301402
(254, 3),1838.07636357
(80, 3),1939.74026964
(81, 2),1438.83712863
(156, 1),2649.7084325
(196, 1),1938.51282713
(283, 3),1309.16861126
(300, 2),427.725224092
(232, 1),1962.95147218
(272, 2),1266.4639059
(273, 3),1746.86679422
(5, 1),621.932508465
(64, 1),2547.2236053
(167, 3),2324.91450342
(278, 2),1412.36788816
(41, 1),1753.71454339
(116, 1),2451.60988641
(203, 3),1657.03125949
(290, 1),1458.87808513
(93, 1),2376.15690107
(267, 1),1700.28752754
(255, 3),1532.93076537
(192, 2),1218.77097385
(295, 2),-276.343386607
(193, 3),1653.02875412
(244, 2),1166.11693148
(284, 3),1574.97431977
(245, 3),1433.97975769
(198, 2),1167.27640467
(285, 2),-1262.86392445
(210, 1),1646.05029371
(234, 2),1156.81538512
(76, 2),1156.27304411
(187, 1),2084.40374818
(274, 3),1669.63789112
(77, 3),1987.75638624
(6, 1),1463.99375341
(215, 2),1471.73645426
(239, 1),1756.12491382
(42, 1),2513.68676936
(66, 2),1503.74855041
(251, 2),1131.30220872
(19, 1),1161.51574819
(204, 3),1543.71541209
(94, 1),2622.8856913
(118, 2),1370.57220243
(205, 2),1169.55866137
(47, 2),1108.43628746
(71, 1),2115.85614332
(240, 3),1572.53519413
(241, 2),1227.79898093
(83, 2),1547.33355199
(107, 1),2594.23772606
(194, 3),1844.60641004
(281, 1),1763.81554251
(36, 3),1872.11835361
(69, 1),1863.58423151
(37, 2),1143.14511542
(246, 3),1573.83318371
(72, 3),1701.90480701
(221, 1),1623.01308593
(229, 2),1138.09296747
(188, 1),2220.9644112
(275, 3),1643.92687025
(78, 3),1716.37729743
(224, 1),1671.94947851
(264, 2),1165.87408695
(265, 3),1748.33977098
(20, 1),1381.49469921
(253, 1),1994.97248251
(56, 1),1993.1789525
(270, 2),1255.50340087
(105, 1),2609.44166492
(108, 1),2224.93380983
(195, 3),1701.00610008
(282, 1),1606.3832541
(306, 2),-609.87896203
(259, 1),1766.96898275
(247, 3),1391.7411025
(184, 2),1669.71807779
(287, 2),645.809233379
(185, 3),2431.30723973
(236, 2),1005.60804098
(276, 3),1843.61320699
(237, 3),1578.44206395
(79, 3),1986.54110772
(190, 2),1624.51166324
(277, 2),1219.08402205
(16, 2),1118.43587618
(143, 1),2519.87190016
(17, 3),1559.04137003
(115, 3),1906.32040111
(202, 1),1655.1097333
(226, 2),1234.07278229
(68, 2),1701.55421887
(155, 2),1281.99896215
(266, 3),1874.59103916
(69, 3),2053.15611947
(254, 1),1687.21596088
(22, 2),891.566876183
(104, 2),1233.58734359
(207, 2),1095.56936515
(231, 1),1707.55030596
(144, 3),2312.1288162
(105, 3),2193.51040562
(58, 2),1345.6733084
(243, 2),1270.37245177
(11, 1),2207.2545644
(196, 3),1873.27568609
(260, 1),2192.5222694
(39, 2),1356.53654981
(63, 1),2239.41761559
(232, 3),1741.56210133
(205, 1),1759.09891473
(233, 2),1094.84878082
(276, 1),2171.22078405
(186, 3),2208.71691746
(273, 1),1998.71586769
(238, 3),1627.37542293
(64, 3),2152.79022318
(128, 1),2418.27663436
(18, 3),1684.5971267
(116, 3),1949.84705038
(180, 1),2132.92179675
(267, 3),1801.90726893
(70, 3),1984.99163658
(216, 1),1910.45312098
(106, 3),2110.32325769
(256, 2),1229.35226676
(257, 3),1783.07050717
(12, 1),1451.6862511
(245, 1),1815.30221026
(304, 2),224.595917645
(48, 1),2211.46028272
(262, 2),1275.00558926
(187, 3),2270.03593533
(274, 1),1631.39040023
(298, 2),797.718783002
(77, 1),2323.62949161
(141, 3),2298.21912801
(239, 3),1548.87974507
(279, 2),1374.0408287
(303, 1),1040.38295369
(19, 3),1761.8693202
(130, 2),1213.42074805
(228, 2),1146.26109596
(268, 3),1739.19775912
(229, 3),1482.48249922
(71, 3),2302.45515696
(182, 2),1752.14072892
(269, 2),1328.06251919
(8, 2),-39.474416719
(304, 3),1040.34697543
(9, 3),108.326023164
(107, 3),2298.3766547
(194, 1),1590.67703117
(218, 2),1358.61597933
(305, 2),391.300380575
(60, 2),1255.50482838
(258, 3),1589.04164649
(246, 1),1767.21887357
(14, 2),1333.77087234
(96, 2),1393.45913707
(199, 2),1049.55212888
(223, 1),1775.06823115
(50, 2),1353.04703052
(197, 2),1245.12138039
(235, 2),1015.62865113
(3, 1),268.871790059
(188, 3),2060.52608477
(78, 1),1957.73251444
(102, 2),1222.57815478
(189, 2),1770.01638443
(55, 1),2241.43405233
(142, 3),1960.23155035
(224, 3),1759.24631516
(288, 1),1646.88998043
(67, 2),1424.99621164
(91, 1),1666.31431899
(265, 1),1887.22625643
(20, 3),1992.25643971
(21, 2),996.095502379
(119, 2),1214.51761127
(230, 3),1762.7437732
(237, 2),1235.94502545
(56, 3),2502.34097009
(57, 2),1311.5800315
(10, 3),537.322216526
(108, 3),1966.83035844
(144, 1),2947.4909721
(259, 3),1849.90609748
(288, 2),840.8086481
(208, 1),1842.65837909
(185, 1),2667.16000748
(4, 1),708.74463711
(237, 1),1782.0201448
(301, 3),1085.48984451
(40, 1),2490.15483912
(143, 3),2449.22731681
(17, 1),1037.7758905
(92, 1),2014.49070751
(266, 1),2048.67163501
(290, 2),786.408213124
(132, 2),1377.11184045
(231, 3),1919.29790715
(168, 2),1458.51733824
(271, 2),1296.24791159
(295, 1),1135.57293682
(11, 3),1748.73021965
(220, 2),1038.94835292
(307, 2),49.7273578888
(260, 3),1840.0781553
(221, 3),1510.37681129
(63, 3),1727.97291067
(261, 2),1338.15366455
