(7, 3),408.0
(200, 2),1290.79546314
(303, 2),895.538868114
(201, 3),1607.93442437
(43, 3),2401.36988887
(130, 1),1678.08049734
(154, 2),1254.5316336
(252, 2),1235.7947457
(292, 3),1294.96599351
(253, 3),1823.87466023
(95, 3),1844.76280478
(182, 1),2220.10419541
(206, 2),1123.68941405
(293, 2),924.687338232
(218, 1),1794.20523329
(242, 2),1222.76431468
(84, 2),1198.71627975
(195, 1),1840.60864335
(282, 3),1250.52399563
(14, 1),2473.42587575
(38, 2),1216.61995448
(120, 2),1627.54807523
(223, 2),938.170474568
(247, 1),1605.07299708
(50, 1),2238.62137476
(193, 2),1360.99589039
(3, 2),-442.560035813
(212, 3),1772.8683326
(102, 1),1784.23118123
(213, 2),1234.80804378
(55, 2),1247.07626354
(79, 1),1672.41199194
(248, 3),1726.80773083
(249, 2),1112.93619482
(91, 2),1018.03159922
(115, 1),1815.09567727
(202, 3),1556.5352915
(289, 1),1511.03201179
(44, 3),2261.1545589
(45, 2),1320.518446
(254, 3),1840.0097904
(80, 3),1937.07942157
(81, 2),1439.00744123
(156, 1),2649.70994346
(196, 1),1938.81972764
(283, 3),1141.76061407
(300, 2),914.719460669
(232, 1),1963.1834734
(272, 2),1271.92643042
(273, 3),1738.90767053
(5, 1),621.867967008
(64, 1),2547.24456176
(167, 3),2325.10164464
(278, 2),1415.2904857
(41, 1),1753.38468839
(116, 1),2451.63801275
(203, 3),1670.20444923
(290, 1),1407.30084675
(93, 1),2376.18480167
(267, 1),1700.17053995
(255, 3),1523.49182728
(192, 2),1227.51339643
(295, 2),869.578620348
(193, 3),1605.34959335
(244, 2),1169.08481581
(284, 3),1357.55089911
(245, 3),1419.07591712
(198, 2),1174.39928884
(285, 2),1004.69281275
(210, 1),1646.27851119
(234, 2),1161.0974001
(76, 2),1156.52183216
(187, 1),2081.98190943
(274, 3),1672.96078855
(77, 3),1986.8013617
(6, 1),1463.99356493
(215, 2),1478.2800854
(239, 1),1756.4799222
(42, 1),2513.70294482
(66, 2),1503.85485657
(251, 2),1133.74351774
(19, 1),1161.10894108
(204, 3),1548.2418481
(94, 1),2622.89348116
(118, 2),1370.77059095
(205, 2),1172.90113029
(47, 2),1108.80692982
(71, 1),2115.87957405
(240, 3),1543.12009011
(241, 2),1232.84242031
(83, 2),1547.60954294
(107, 1),2594.50800818
(194, 3),1849.10038514
(281, 1),1763.70450202
(36, 3),1872.19351247
(69, 1),1863.46598076
(37, 2),1143.27457514
(246, 3),1568.79566412
(72, 3),1701.98850685
(221, 1),1623.49766529
(229, 2),1141.67448974
(188, 1),2221.5911677
(275, 3),1643.75447204
(78, 3),1715.88788511
(224, 1),1680.5287588
(264, 2),1167.83979642
(265, 3),1747.88844017
(20, 1),1381.35124923
(253, 1),1995.03938678
(56, 1),1992.51127864
(270, 2),1258.25878943
(105, 1),2609.44385569
(108, 1),2224.94318988
