(7, 3),672.397345172
(200, 2),-982.249683728
(303, 2),-707.77535542
(201, 3),1202.60771474
(43, 3),861.866375077
(130, 1),1510.75659555
(154, 2),-163.873149258
(252, 2),-818.093378953
(292, 3),653.690429415
(253, 3),311.212410372
(95, 3),1472.55020086
(182, 1),888.426490268
(206, 2),-1236.45622791
(293, 2),-299.845120865
(218, 1),673.469034964
(242, 2),-1314.86444576
(84, 2),-930.988069895
(195, 1),479.377204594
(282, 3),44.254108895
(14, 1),1829.63565061
(38, 2),-320.105539079
(120, 2),636.357097542
(223, 2),88.881392852
(247, 1),298.295175519
(50, 1),1441.1665308
(256, 1),674.642095047
(3, 2),-194.342169063
(212, 3),-147.504621419
(102, 1),1004.28049227
(213, 2),-1328.34084256
(55, 2),-792.123682649
(79, 1),957.082154445
(248, 3),537.229419499
(249, 2),-613.743703067
(91, 2),-1309.45017719
(115, 1),942.276287958
(202, 3),1105.2198769
(289, 1),343.577421849
(44, 3),524.607182728
(45, 2),-2318.54118284
(254, 3),249.3718434
(80, 3),1014.15048887
(144, 1),1117.02723947
(156, 1),1283.04019035
(196, 1),1443.00374893
(283, 3),505.877376024
(237, 1),506.976093164
(232, 1),533.705475708
(209, 1),297.547545741
(273, 3),606.879812231
(5, 1),368.184835544
(64, 1),1030.7060402
(167, 3),671.130198102
(278, 2),-893.838657208
(41, 1),1113.13177312
(116, 1),1627.1598909
(203, 3),700.576981285
(290, 1),883.152843752
(93, 1),1452.54021447
(267, 1),514.168674804
(255, 3),481.495327891
(192, 2),-251.130025357
(295, 2),-649.953021547
(193, 3),136.216546041
(244, 2),-1044.59192453
(284, 3),299.777898142
(245, 3),1173.4741926
(198, 2),-1030.34894869
(285, 2),-1176.58324766
(210, 1),1043.28733995
(234, 2),-994.866774604
(76, 2),-1357.50526217
(187, 1),908.495296812
(274, 3),445.598510979
(77, 3),703.186958032
(6, 1),1369.11516263
(215, 2),-319.94251062
(239, 1),276.96554648
(42, 1),980.316326508
(66, 2),-456.96227185
(251, 2),-2176.89093056
(19, 1),884.621043605
(204, 3),1058.0673744
(94, 1),1099.81985277
(118, 2),-825.132962912
(205, 2),-1244.69548011
(47, 2),-325.502897497
(71, 1),1179.21543022
(240, 3),559.760265346
(241, 2),-1096.42532909
